,X,y
3040,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b47c970b9a25c103951ab48c55727ecc_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b47c970b9a25c103951ab48c55727ecc_1.mask.png
3041,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4b7ae72ca3894218ffd360a50fd4b071_3.png,default.mask.png
3042,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2e24d9377b08dd0ae207f7d6bd36753f_1.png,default.mask.png
3043,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d27e776a3f9b648e478a77229de52b54_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d27e776a3f9b648e478a77229de52b54_0.mask.png
3044,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/93644a457afc64b27a692c1ecd9df773_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/93644a457afc64b27a692c1ecd9df773_3.mask.png
3045,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1e5e8f13bf8b6995d73c58bc01e091d8_3.png,default.mask.png
3046,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1e9d183b2919ba8e66d24df72697b3ad_3.png,default.mask.png
3047,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2ae1c3e6cafa5d97b7e3e52f5bfaf746_1.png,default.mask.png
3048,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6fd8e6b79b7a14db0ab3e465b462a8ba_0.png,default.mask.png
3049,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0bcebfad9022dc4e9b606d3bbe84483d_1.png,default.mask.png
3050,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0af2302d30375fbf5014a5c02d1bf924_3.png,default.mask.png
3051,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/caa67ad39a42b14c19c572ccc5fd2243_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/caa67ad39a42b14c19c572ccc5fd2243_2.mask.png
3052,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6edcaaee85abb0cd613657bdb5731a53_3.png,default.mask.png
3053,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/7a53021ef35ebec3e4e3c4cfb414b452_1.png,default.mask.png
3054,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2d434fc0c848798124376812abd327c8_0.png,default.mask.png
3055,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5d75b948c7d2dd1eb5d1fda57ea5a0d2_3.png,default.mask.png
3056,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5b258f62113b68d48e0dfaf57cbfb0e7_0.png,default.mask.png
3057,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0ce49d459921e224bba36d3b41c3c2da_0.png,default.mask.png
3058,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2d19143b8df9a2b09c06443a6e9e8f48_1.png,default.mask.png
3059,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c328943933b839c4f9d2d0c94a831eab_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c328943933b839c4f9d2d0c94a831eab_7.mask.png
3060,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1e5e8f13bf8b6995d73c58bc01e091d8_0.png,default.mask.png
3061,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/994526d452af15e3802e1a752a2af020_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/994526d452af15e3802e1a752a2af020_7.mask.png
3062,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/7a704292b212a8c0fb6c76230d6e9d00_1.png,default.mask.png
3063,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/08829849d0b1c71e437961e841e0c81f_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/08829849d0b1c71e437961e841e0c81f_5.mask.png
3064,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5d5091a5871fb60d320a8f41b4bdab8e_3.png,default.mask.png
3065,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0ae073231a8d83d23ba135c33bf96f10_1.png,default.mask.png
3066,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3b6a7bf424704ee9c15dad0184decadc_0.png,default.mask.png
3067,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ada9cf59118b6b3503363371021bc88e_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ada9cf59118b6b3503363371021bc88e_2.mask.png
3068,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2d7530637fce7dc799e344434cf2c1c1_1.png,default.mask.png
3069,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ce5cd74980494117a495a305ed5fe95b_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ce5cd74980494117a495a305ed5fe95b_1.mask.png
3070,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5b258f62113b68d48e0dfaf57cbfb0e7_3.png,default.mask.png
3071,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/997003561434af248f5b8cc8fb697c70_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/997003561434af248f5b8cc8fb697c70_5.mask.png
3072,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5ad5b5d6ed55c7219604a8ecffa32cbc_0.png,default.mask.png
3073,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d64f0d1c4c3e893b1d0f3aa5b9967830_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d64f0d1c4c3e893b1d0f3aa5b9967830_0.mask.png
3074,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ce6fc3053fb6221f93f5c376a005e658_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ce6fc3053fb6221f93f5c376a005e658_3.mask.png
3075,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa2195acc0c17507e356e60955e30638_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa2195acc0c17507e356e60955e30638_3.mask.png
3076,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d09aedf8c4f0622413bf67f8e5715bcf_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d09aedf8c4f0622413bf67f8e5715bcf_0.mask.png
3077,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4de97f12ef2ab119af471317486f6c3b_0.png,default.mask.png
3078,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6f5ef576c84c217fda1517ac7a529846_1.png,default.mask.png
3079,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2dca3a446717e9259df1c61df79a3022_0.png,default.mask.png
3080,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1bda780ac2a5b1c16fc57dd59cd09f11_0.png,default.mask.png
3081,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0bb084aa9f2a12c8b267be9038869488_0.png,default.mask.png
3082,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/010543abfbd0db1e9aa1b24604336e0c_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/010543abfbd0db1e9aa1b24604336e0c_3.mask.png
3083,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2a64a0d0c2123e9b4dc29d258b8c7f4d_0.png,default.mask.png
3084,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1f3cb8e3a0e12cd2108c52ebb00efcc4_1.png,default.mask.png
3085,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aebfa7ea3c777f775f7185c04c6a8fab_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aebfa7ea3c777f775f7185c04c6a8fab_5.mask.png
3086,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6db59b0ccb4dd1fa460e2c4157b909bc_3.png,default.mask.png
3087,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b8cecf240477353bdf87aac6521e066f_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b8cecf240477353bdf87aac6521e066f_7.mask.png
3088,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/62181550c772f3277ca96e0516b45d9b_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/62181550c772f3277ca96e0516b45d9b_3.mask.png
3089,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c33078039ff93c70014ebe16192be997_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c33078039ff93c70014ebe16192be997_2.mask.png
3090,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ba88fff70edc152e7fd26df38f710f49_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ba88fff70edc152e7fd26df38f710f49_3.mask.png
3091,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cb5dece724ab947f6a615c7fe1f8c380_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cb5dece724ab947f6a615c7fe1f8c380_3.mask.png
3092,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d6f1c10e0059e0ac468537ceac0f22e1_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d6f1c10e0059e0ac468537ceac0f22e1_6.mask.png
3093,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2a4184a818a59e3a07886b52d296510e_3.png,default.mask.png
3094,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b3c8de573cfb53d7c52fa628021c49dc_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b3c8de573cfb53d7c52fa628021c49dc_2.mask.png
3095,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cf3eef59fe32392bef1dd5d18e79207b_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/cf3eef59fe32392bef1dd5d18e79207b_0.mask.png
3096,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1cd35a8e0f6a81c28b6e44179c445b01_1.png,default.mask.png
3097,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5dea5d688f0ef0b8192fcaf27dc7e562_0.png,default.mask.png
3098,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0f1fe6db70e9da10f9653516e37e780a_3.png,default.mask.png
3099,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c658e082c4a76075a2f91c731b1f79a0_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c658e082c4a76075a2f91c731b1f79a0_3.mask.png
3100,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5ec18997239cecdb947fea58d77c7bf5_1.png,default.mask.png
3101,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/0908dafde12041540b70d688315df6e9_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/0908dafde12041540b70d688315df6e9_0.mask.png
3102,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b1ab7bc3fe7e57cc7a1beb3edd00a1e2_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b1ab7bc3fe7e57cc7a1beb3edd00a1e2_7.mask.png
3103,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/bab047baca23807e4a97b048a56c1edd_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/bab047baca23807e4a97b048a56c1edd_5.mask.png
3104,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6a486eca64c70c43eb1c9985458ffa97_0.png,default.mask.png
3105,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ca8f5bc4dfc11f10d823230e1c800caf_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ca8f5bc4dfc11f10d823230e1c800caf_3.mask.png
3106,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4c5fd5a436373332833df3bb79dad169_0.png,default.mask.png
3107,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/022354380a1a17ff49226c9eae21a11f_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/022354380a1a17ff49226c9eae21a11f_2.mask.png
3108,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3d9ec059b5844e8324f117107fb89f89_3.png,default.mask.png
3109,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6c51ffa557b33c8904d870b53fd2eaa3_3.png,default.mask.png
3110,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1e142757121158406d973eae93f31563_1.png,default.mask.png
3111,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5e843b489e194290ba8adee4bb2f1516_0.png,default.mask.png
3112,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ca8f5bc4dfc11f10d823230e1c800caf_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ca8f5bc4dfc11f10d823230e1c800caf_1.mask.png
3113,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5d893ce126126e2c6392390446464408_0.png,default.mask.png
3114,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a607a69c1d589cf0e9d24ff6162abf01_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a607a69c1d589cf0e9d24ff6162abf01_3.mask.png
